RunID,Junge,n,mua,mus,DomainX,DomainY,DomainZ,SourceX,SourceY,SourceZ,TotalSignal,MeanBinWeight,MedianBinWeight,StdBinWeight,MinBinWeight,MaxBinWeight,PeakPosition,WeightedMeanPosition,WeightedMedianPosition,WeightedStdPosition,WeightedSkewness,WeightedKurtosis
run_v2_000120,3.4,1.1,0.003,0.02,500,30,70,1,15,50,39497.92542,78.99585083,70.76297379,56.99704726,0.9327279925,195.2527313,107.5,176.5860713,159.5,100.4026525,0.7562317787,3.12509624
run_v2_000121,3.4,1.1,0.003,0.02,500,30,75,1,15,50,29498.43157,58.99686314,53.5571537,39.25335612,0.9233733416,136.0992126,159.5,188.013333,171.5,103.6198645,0.6645140214,2.915059856
run_v2_000122,3.4,1.1,0.003,0.02,500,30,80,1,15,50,22833.79902,45.66759803,41.15816307,28.76707701,1.385580182,103.7011871,124.5,197.2119174,181.5,105.5006944,0.5914231974,2.757210594
run_v2_000123,3.4,1.1,0.003,0.02,500,30,85,1,15,50,18350.29599,36.70059198,34.26023865,21.79693116,1.639209032,87.26963043,163.5,204.3269802,189.5,107.8654707,0.5392792183,2.63862587
run_v2_000124,3.4,1.1,0.003,0.02,500,30,90,1,15,50,15159.30228,30.31860457,29.97798443,17.47838349,0,78.75189972,169.5,211.4834406,197.5,108.3801151,0.4789736869,2.562999965
run_v2_000125,3.4,1.1,0.003,0.02,500,30,95,1,15,50,12578.33922,25.15667844,24.22340107,14.17062784,0,60.69358826,149.5,216.0438114,201.5,109.857854,0.4609683472,2.516367012
run_v2_000126,3.4,1.1,0.003,0.02,500,30,100,1,15,50,10632.99709,21.26599417,21.3192358,11.16370628,0.8489865661,46.95821381,146.5,222.6031138,210.5,111.5012271,0.3730996809,2.414032006
run_v2_000127,3.4,1.1,0.0035,0.02,500,30,60,1,15,50,82750.75611,165.5015122,108.4685631,151.389919,5.130138874,463.6135254,75.5,142.633286,124.5,89.13417157,1.043869317,4.014496167
run_v2_000128,3.4,1.1,0.0035,0.02,500,30,65,1,15,50,51487.48079,102.9749616,80.80023956,84.19604154,2.671243429,279.1408691,94.5,159.412294,141.5,94.64217724,0.8912142887,3.499496784
run_v2_000129,3.4,1.1,0.0035,0.02,500,30,70,1,15,50,35847.7058,71.69541159,60.55961227,53.53647711,4.505620003,172.2426758,105.5,172.2478353,154.5,98.66211693,0.7827582615,3.203153455
run_v2_000130,3.4,1.1,0.0035,0.02,500,30,75,1,15,50,26937.61645,53.87523291,48.68596458,37.8282707,0.9026475549,133.061554,143.5,182.3630986,165.5,101.315434,0.7066439008,3.012927793
run_v2_000131,3.4,1.1,0.0035,0.02,500,30,80,1,15,50,20672.78403,41.34556807,39.30268288,27.16967235,0.8893789649,99.5919342,128.5,192.4490385,176.5,103.872527,0.6275055002,2.844497138
run_v2_000132,3.4,1.1,0.0035,0.02,500,30,85,1,15,50,16471.3802,32.94276041,30.82448196,20.83670131,1.528113127,72.83576965,169.5,199.1074376,182.5,105.460303,0.588452939,2.740875189
run_v2_000133,3.4,1.1,0.0035,0.02,500,30,90,1,15,50,13475.94943,26.95189887,25.98733044,16.2158856,0.8467857242,62.45626068,132.5,204.8102205,190.5,106.9990712,0.5262338205,2.646381378
run_v2_000134,3.4,1.1,0.0035,0.02,500,30,95,1,15,50,11206.93338,22.41386676,21.47722435,13.25172302,0,58.67419815,188.5,210.8210439,196.5,107.7309518,0.4856404246,2.577502522
run_v2_000135,3.4,1.1,0.0035,0.02,500,30,100,1,15,50,9362.772224,18.72554445,19.04990578,10.5022682,0,47.08710098,143.5,217.3231567,203.5,109.3073189,0.425317091,2.505138141
run_v2_000136,3.4,1.1,0.004,0.02,500,30,60,1,15,50,77047.46753,154.0949351,96.43621445,145.6353564,3.438669205,452.3349915,72.5,138.5909624,120.5,87.07913557,1.068436842,4.113288977
run_v2_000137,3.4,1.1,0.004,0.02,500,30,65,1,15,50,47373.28792,94.74657584,69.90600586,79.84004282,3.613256216,249.999649,112.5,155.6322525,138.5,92.8356207,0.924783875,3.636470508
run_v2_000138,3.4,1.1,0.004,0.02,500,30,70,1,15,50,33025.40328,66.05080656,54.46913147,51.50846792,2.716304779,172.9360809,82.5,167.2994041,149.5,96.64822493,0.8295050998,3.346472798
run_v2_000139,3.4,1.1,0.004,0.02,500,30,75,1,15,50,24645.68042,49.29136083,41.29661179,35.98667576,0.8199429512,130.0907745,121.5,177.2514576,160.5,99.5464996,0.7466739766,3.111441115
run_v2_000140,3.4,1.1,0.004,0.02,500,30,80,1,15,50,18998.9395,37.99787901,33.76352119,26.15790168,0.7771257162,90.60463715,114.5,185.5415935,169.5,101.7923827,0.6786066891,2.988938788
run_v2_000141,3.4,1.1,0.004,0.02,500,30,85,1,15,50,14855.01244,29.71002487,26.94635773,19.34939928,0,70.19396973,125.5,192.6810475,177.5,103.8868869,0.6115995603,2.822571245
run_v2_000142,3.4,1.1,0.004,0.02,500,30,90,1,15,50,12036.66854,24.07333709,22.72617435,15.09380463,0,60.8758316,152.5,200.6798477,184.5,105.6939472,0.5675322503,2.71734485
run_v2_000143,3.4,1.1,0.004,0.02,500,30,95,1,15,50,10010.94468,20.02188937,19.06424522,11.90137827,0.7364631295,49.42869568,140.5,206.1671049,192.5,107.4719382,0.5056059536,2.63159192
run_v2_000144,3.4,1.1,0.004,0.02,500,30,100,1,15,50,8365.052641,16.73010528,16.28444099,9.640003334,0.7600358725,41.19064331,150.5,211.2035706,198.5,108.2650704,0.4497604491,2.549059564
run_v2_000145,3.4,1.1,0.0045,0.02,500,30,60,1,15,50,71600.05768,143.2001154,84.54621124,138.8124631,3.057008028,439.0070496,63.5,135.2062001,117.5,85.38056801,1.092359664,4.218652899
run_v2_000146,3.4,1.1,0.0045,0.02,500,30,65,1,15,50,43989.26752,87.97853505,62.31035995,76.80513678,2.755529404,249.9638062,91.5,150.7036301,132.5,90.92548665,0.9587978367,3.750027501
run_v2_000147,3.4,1.1,0.0045,0.02,500,30,70,1,15,50,30425.78399,60.85156798,47.23337936,49.31577104,0.8880781531,166.3390045,113.5,163.2634934,145.5,94.5636606,0.8695571523,3.474821852
run_v2_000148,3.4,1.1,0.0045,0.02,500,30,75,1,15,50,22241.63603,44.48327206,36.65411377,33.74675065,0.8867631555,120.9003296,97.5,172.5560053,155.5,97.5618868,0.7825976476,3.229934961
run_v2_000149,3.4,1.1,0.0045,0.02,500,30,80,1,15,50,17073.23852,34.14647703,29.75330353,24.41924257,1.978227496,87.51305389,136.5,181.9253642,165.5,100.1943357,0.7114674391,3.059827474
run_v2_000150,3.4,1.1,0.0045,0.02,500,30,85,1,15,50,13341.80864,26.68361728,23.81031322,18.32662053,0,65.59879303,133.5,187.9678046,171.5,101.8806709,0.6528604135,2.919634254
run_v2_000151,3.4,1.1,0.0045,0.02,500,30,90,1,15,50,10761.93789,21.52387579,20.28659725,14.19519251,0,49.81447601,133.5,193.7996781,178.5,103.2725846,0.6123277773,2.845406713
run_v2_000152,3.4,1.1,0.0045,0.02,500,30,95,1,15,50,8996.028346,17.99205669,17.23424149,11.34567541,0,44.77243805,140.5,200.1039028,185.5,105.5418477,0.5618642096,2.750955782
run_v2_000153,3.4,1.1,0.0045,0.02,500,30,100,1,15,50,7443.884236,14.88776847,14.50920343,9.066861845,0,34.50932312,117.5,206.0261521,191.5,106.5727465,0.5146995762,2.650914213
run_v2_000154,3.4,1.1,0.005,0.02,500,30,60,1,15,50,67075.63025,134.1512605,73.52247238,133.9825605,1.557254553,424.2077942,67.5,131.9446016,114.5,83.1989383,1.117471182,4.347462504
run_v2_000155,3.4,1.1,0.005,0.02,500,30,65,1,15,50,40891.13061,81.78226122,55.3649025,73.93939403,2.137135983,238.7055511,85.5,146.6081738,129.5,88.62193864,0.9878455453,3.874856947
run_v2_000156,3.4,1.1,0.005,0.02,500,30,70,1,15,50,27759.83688,55.51967375,42.63615036,46.34593091,2.086501122,159.4063721,99.5,158.2522317,141.5,92.88056096,0.8935638786,3.559335572
run_v2_000157,3.4,1.1,0.005,0.02,500,30,75,1,15,50,20398.1974,40.7963948,33.43715286,31.63989754,0.8747503161,115.2710342,98.5,168.6200654,152.5,96.13950564,0.7970308235,3.298221701
run_v2_000158,3.4,1.1,0.005,0.02,500,30,80,1,15,50,15608.53427,31.21706854,26.07270908,23.07371217,0.772300005,79.3896637,106.5,176.7306524,160.5,98.69350266,0.7477911159,3.14636449
run_v2_000159,3.4,1.1,0.005,0.02,500,30,85,1,15,50,12134.08483,24.26816966,21.32246685,17.21998076,1.225993156,65.9201355,108.5,183.77011,167.5,100.4305231,0.6872945237,3.004621147
run_v2_000160,3.4,1.1,0.005,0.02,500,30,90,1,15,50,9829.986684,19.65997337,18.10734844,13.48106671,0,53.65759277,134.5,189.8168113,174.5,101.8594683,0.6431313009,2.905106906
run_v2_000161,3.4,1.1,0.005,0.02,500,30,95,1,15,50,8057.589447,16.11517889,14.09438753,10.70997479,0,37.54687119,169.5,195.7230894,181.5,103.1131856,0.5909276126,2.81799219
run_v2_000162,3.4,1.1,0.005,0.02,500,30,100,1,15,50,6717.475105,13.43495021,12.30635548,8.621903825,0.2253910005,37.07888794,112.5,200.457913,186.5,104.7122529,0.5536070806,2.732378624
run_v2_000163,3.4,1.1,0.001,0.03,500,30,60,1,15,50,128098.2437,256.1964874,142.736084,251.5549338,3.663371801,790.9152832,76.5,135.4845339,118.5,84.0124042,1.100643759,4.299096638
run_v2_000164,3.4,1.1,0.001,0.03,500,30,65,1,15,50,84692.37395,169.3847479,121.0670357,148.4838059,3.637713432,483.1869202,103.5,153.2829963,135.5,90.44298891,0.9581108093,3.758347548
run_v2_000165,3.4,1.1,0.001,0.03,500,30,70,1,15,50,61943.78316,123.8875663,99.61370087,98.57174184,3.913142204,322.0045776,82.5,167.8279784,151.5,94.8229743,0.8316809288,3.394527572
run_v2_000166,3.4,1.1,0.001,0.03,500,30,75,1,15,50,47921.34414,95.84268827,84.61637878,70.86795807,2.419763088,249.207489,155.5,179.1934887,163.5,98.13629593,0.7446650306,3.172414599
run_v2_000167,3.4,1.1,0.001,0.03,500,30,80,1,15,50,38672.21875,77.34443751,67.60302353,53.74078134,1.921372652,181.8041382,144.5,188.9819602,173.5,100.5834173,0.6575182213,2.95721673
run_v2_000168,3.4,1.1,0.001,0.03,500,30,85,1,15,50,31784.22647,63.56845295,57.82745743,41.61419993,1.864070773,153.7038116,147.5,197.9843884,183.5,102.6272711,0.5819844224,2.811784148
run_v2_000169,3.4,1.1,0.001,0.03,500,30,90,1,15,50,26740.5561,53.4811122,50.72679901,33.38305471,0.9585193992,123.9757309,158.5,205.2658365,191.5,104.6335855,0.5291912321,2.684882306
run_v2_000170,3.4,1.1,0.001,0.03,500,30,95,1,15,50,22845.61831,45.69123662,42.55389786,27.94791634,0,104.2136307,147.5,211.5704842,198.5,105.319144,0.4850973986,2.61919748
run_v2_000171,3.4,1.1,0.001,0.03,500,30,100,1,15,50,19403.99293,38.80798586,39.13105392,22.13419428,0,81.95348358,182.5,217.8383909,205.5,107.8150444,0.4310988088,2.521283301
run_v2_000172,3.4,1.1,0.0015,0.03,500,30,60,1,15,50,119367.5115,238.735023,128.1795044,240.9972241,3.831248522,738.9312134,99.5,132.0383915,115.5,82.46016226,1.145016798,4.487634287
run_v2_000173,3.4,1.1,0.0015,0.03,500,30,65,1,15,50,78513.37992,157.0267598,107.9756279,141.3321739,3.32446599,439.0941772,106.5,149.4827417,132.5,88.29718785,0.9739578294,3.864900377
run_v2_000174,3.4,1.1,0.0015,0.03,500,30,70,1,15,50,56926.59449,113.853189,89.35277939,93.151772,4.3878932,308.8024902,107.5,163.5938536,146.5,93.43899843,0.8594163373,3.474755458
run_v2_000175,3.4,1.1,0.0015,0.03,500,30,75,1,15,50,43655.93823,87.31187645,70.76161194,66.94017599,1.382362485,220.2476501,128.5,174.8016798,159.5,95.97569513,0.7680575165,3.26059712
run_v2_000176,3.4,1.1,0.0015,0.03,500,30,80,1,15,50,35267.69246,70.53538491,60.59884644,50.77414825,1.904727459,173.6280823,141.5,184.9795414,169.5,99.15718411,0.7007354803,3.071400204
run_v2_000177,3.4,1.1,0.0015,0.03,500,30,85,1,15,50,28550.89045,57.1017809,51.2481041,39.24721468,0.9412592649,150.4405365,144.5,192.457671,178.5,100.7930257,0.6281513803,2.930261915
run_v2_000178,3.4,1.1,0.0015,0.03,500,30,90,1,15,50,23722.3942,47.44478839,42.20355225,30.72264236,1.810731888,111.9514694,149.5,200.6673163,186.5,103.2448146,0.5586159394,2.767915158
run_v2_000179,3.4,1.1,0.0015,0.03,500,30,95,1,15,50,20331.99902,40.66399803,38.83179665,25.15571503,1.831784725,95.13412476,161.5,206.5331554,192.5,105.036375,0.515639051,2.674145972
run_v2_000180,3.4,1.1,0.0015,0.03,500,30,100,1,15,50,17566.71376,35.13342752,32.36687469,21.23074367,1.842487574,90.26543427,197.5,210.8816001,197.5,106.1406563,0.4805116583,2.654677452
run_v2_000181,3.4,1.1,0.002,0.03,500,30,60,1,15,50,111529.1202,223.0582405,114.7620659,231.4218274,2.929061174,710.7294312,80.5,128.6393218,111.5,80.43956462,1.16635692,4.600533276
run_v2_000182,3.4,1.1,0.002,0.03,500,30,65,1,15,50,72651.61279,145.3032256,94.0200119,135.1747897,2.933524609,426.1204834,93.5,145.0718663,128.5,86.45962306,1.008958154,3.988872529
run_v2_000183,3.4,1.1,0.002,0.03,500,30,70,1,15,50,52137.97528,104.2759506,75.8346405,87.96462547,3.493999481,295.8106689,100.5,159.2624986,143.5,91.29426969,0.8824191676,3.592702442
run_v2_000184,3.4,1.1,0.002,0.03,500,30,75,1,15,50,40042.56324,80.08512647,62.99523354,63.41421966,2.561261654,208.17276,120.5,169.9962375,153.5,94.81715169,0.814806011,3.367808898
run_v2_000185,3.4,1.1,0.002,0.03,500,30,80,1,15,50,31599.99185,63.19998369,53.63092613,46.86956642,2.782480955,157.7466125,135.5,180.0682523,164.5,97.48008296,0.7236652052,3.140163734
run_v2_000186,3.4,1.1,0.002,0.03,500,30,85,1,15,50,25869.2925,51.73858499,45.37848091,36.28656838,2.676657438,133.7853088,145.5,188.0886861,173.5,99.69329559,0.6473851025,2.97447287
run_v2_000187,3.4,1.1,0.002,0.03,500,30,90,1,15,50,21340.32049,42.68064099,39.46145439,28.67580597,1.616397858,100.2371368,123.5,195.034824,180.5,101.3230336,0.5898151189,2.843695888
run_v2_000188,3.4,1.1,0.002,0.03,500,30,95,1,15,50,18191.44827,36.38289655,33.27307701,23.73166852,0,91.85925293,131.5,201.4522665,186.5,102.9863849,0.5576055013,2.76485589
run_v2_000189,3.4,1.1,0.002,0.03,500,30,100,1,15,50,15613.83331,31.22766663,29.56585312,19.60454912,0.8589350581,79.43955994,163.5,207.0100475,194.5,104.366296,0.5038766202,2.672501799
run_v2_000190,3.4,1.1,0.0025,0.03,500,30,60,1,15,50,104623.0662,209.2461324,105.4775238,220.9901881,1.78169167,696.0769043,90.5,125.9370855,110.5,78.46999997,1.152220553,4.596127167
run_v2_000191,3.4,1.1,0.0025,0.03,500,30,65,1,15,50,67287.88129,134.5757626,82.11183167,128.2008986,1.993386626,398.3068848,104.5,142.0184138,126.5,84.52699613,1.026421946,4.096194557
run_v2_000192,3.4,1.1,0.0025,0.03,500,30,70,1,15,50,48683.86996,97.36773992,69.6639595,85.13082917,2.570648909,273.7205811,92.5,155.1315632,139.5,89.29028955,0.9172580261,3.704040592
run_v2_000193,3.4,1.1,0.0025,0.03,500,30,75,1,15,50,36475.7017,72.9514034,57.02428627,59.47622748,2.534806967,200.5284119,120.5,166.0838117,150.5,92.55014685,0.8257040422,3.458360204
run_v2_000194,3.4,1.1,0.0025,0.03,500,30,80,1,15,50,29270.35355,58.54070709,48.62214088,44.72729735,0,160.3838043,122.5,175.9182381,160.5,95.75663145,0.7437674039,3.217022151
run_v2_000195,3.4,1.1,0.0025,0.03,500,30,85,1,15,50,23443.45555,46.8869111,40.23548698,34.41038722,1.673163414,121.2182236,112.5,182.3070919,167.5,97.54068865,0.6862499421,3.063305485
run_v2_000196,3.4,1.1,0.0025,0.03,500,30,90,1,15,50,19360.31029,38.72062057,34.12540054,27.14131912,1.749895573,95.0496521,125.5,189.6140064,175.5,99.90655082,0.6367508198,2.946276756
run_v2_000197,3.4,1.1,0.0025,0.03,500,30,95,1,15,50,16305.35995,32.61071991,29.99326801,21.9109252,0,78.23547363,141.5,196.0670997,182.5,101.1252077,0.5766266619,2.856662788
run_v2_000198,3.4,1.1,0.0025,0.03,500,30,100,1,15,50,13882.44259,27.76488519,26.59742832,18.0074005,0.83857131,65.72738647,145.5,202.2068377,189.5,102.666316,0.5301774682,2.748604419
run_v2_000199,3.4,1.1,0.003,0.03,500,30,60,1,15,50,98385.20641,196.7704128,93.10030365,213.5309727,0.6590416431,673.4606934,65.5,122.725879,107.5,76.61216524,1.178861966,4.722399864
run_v2_000200,3.4,1.1,0.003,0.03,500,30,65,1,15,50,63020.47382,126.0409476,74.70326996,123.0077681,1.995714903,383.3804626,76.5,138.5307509,122.5,82.73025405,1.042593259,4.186280438
run_v2_000201,3.4,1.1,0.003,0.03,500,30,70,1,15,50,44461.49366,88.92298732,60.40846825,79.98123321,1.55950582,247.5592194,97.5,151.5896125,135.5,87.28068224,0.9358209995,3.801280586
run_v2_000202,3.4,1.1,0.003,0.03,500,30,75,1,15,50,33615.59394,67.23118789,50.79026031,56.22473316,0,179.3770752,91.5,161.7027369,146.5,91.00627229,0.8475155381,3.522955111
run_v2_000203,3.4,1.1,0.003,0.03,500,30,80,1,15,50,26355.18862,52.71037725,42.93316269,41.93695278,1.849790215,137.888916,122.5,170.5741242,155.5,93.49000274,0.7819492355,3.343109456
run_v2_000204,3.4,1.1,0.003,0.03,500,30,85,1,15,50,21389.88095,42.7797619,36.37726974,32.37297865,1.758844376,117.7851334,125.5,178.3854125,162.5,96.07188046,0.722492517,3.169757402
run_v2_000205,3.4,1.1,0.003,0.03,500,30,90,1,15,50,17364.00931,34.72801861,30.56702137,25.19275759,0.6564673781,88.95423889,114.5,185.09835,170.5,97.73710718,0.6622155405,3.048734549
run_v2_000206,3.4,1.1,0.003,0.03,500,30,95,1,15,50,14622.21535,29.2444307,25.81259918,20.55169445,0.8663697243,77.89919281,120.5,190.6511684,177.5,99.19097809,0.6165975058,2.954826247
run_v2_000207,3.4,1.1,0.003,0.03,500,30,100,1,15,50,12552.2979,25.1045958,22.53097057,16.80860097,0.8791995049,63.47147369,135.5,196.3987427,183.5,101.7215153,0.5653845301,2.841021476
run_v2_000208,3.4,1.1,0.0035,0.03,500,30,60,1,15,50,92482.70071,184.9654014,83.83420181,204.9610297,1.042913556,649.1001587,79.5,119.6733423,104.5,75.0333596,1.192705394,4.80385454
run_v2_000209,3.4,1.1,0.0035,0.03,500,30,65,1,15,50,58585.76773,117.1715355,67.07951736,117.0327037,1.037684202,365.7974243,73.5,135.282984,119.5,81.15132167,1.064178661,4.291539098
run_v2_000210,3.4,1.1,0.0035,0.03,500,30,70,1,15,50,41357.78766,82.71557532,55.57124329,76.6870949,0.8908160925,241.0011749,101.5,147.5865822,131.5,85.27959477,0.9632322243,3.922836094
run_v2_000211,3.4,1.1,0.0035,0.03,500,30,75,1,15,50,31000.69829,62.00139658,45.95183945,53.79935379,1.216021538,177.5107422,114.5,157.9699111,142.5,89.20406138,0.8842340179,3.635003507
run_v2_000212,3.4,1.1,0.0035,0.03,500,30,80,1,15,50,24179.85246,48.35970493,37.96528816,39.48061771,0.8509424329,129.4934082,106.5,165.8916725,150.5,91.9762904,0.8016625309,3.399000093
run_v2_000213,3.4,1.1,0.0035,0.03,500,30,85,1,15,50,19514.11395,39.0282279,32.04307079,30.48396302,1.398001671,106.6202469,122.5,173.7747122,158.5,94.6616527,0.7518524614,3.256211454
run_v2_000214,3.4,1.1,0.0035,0.03,500,30,90,1,15,50,16079.82439,32.15964878,27.61699295,24.15342228,0,80.32635498,176.5,180.117167,165.5,96.43628975,0.7084609332,3.141377124
run_v2_000215,3.4,1.1,0.0035,0.03,500,30,95,1,15,50,13306.95896,26.61391791,22.5911808,19.06771505,0,75.98929596,135.5,186.7050927,172.5,98.70867829,0.6491562205,3.009157396
run_v2_000216,3.4,1.1,0.0035,0.03,500,30,100,1,15,50,11305.30223,22.61060446,19.81065845,15.81548537,0,55.16394424,150.5,191.3369523,178.5,99.59135537,0.6104870927,2.942185151
run_v2_000217,3.4,1.1,0.004,0.03,500,30,60,1,15,50,87418.45343,174.8369069,72.20988846,197.6549229,0.8503143787,623.137085,72.5,117.0279889,102.5,73.40527492,1.200864009,4.866518147
run_v2_000218,3.4,1.1,0.004,0.03,500,30,65,1,15,50,54418.28579,108.8365716,59.14422226,111.3811122,0.6798633337,351.6938477,73.5,131.8080737,116.5,79.12296053,1.066249584,4.326472502
run_v2_000219,3.4,1.1,0.004,0.03,500,30,70,1,15,50,38152.11676,76.30423352,47.55608368,72.23446467,1.079399109,234.6669006,92.5,144.3182109,128.5,84.04048575,0.9827202453,3.998082425
run_v2_000220,3.4,1.1,0.004,0.03,500,30,75,1,15,50,28565.23052,57.13046104,40.60062027,50.82009372,0.939817667,160.4065247,130.5,153.6185748,138.5,87.24070757,0.899764839,3.728923721
run_v2_000221,3.4,1.1,0.004,0.03,500,30,80,1,15,50,22339.91287,44.67982574,34.03531265,37.29289869,0,123.8167496,119.5,162.5125223,148.5,90.27396655,0.811009882,3.484350352
run_v2_000222,3.4,1.1,0.004,0.03,500,30,85,1,15,50,17624.35293,35.24870587,28.21520805,28.08243514,0.8353539705,94.04460907,114.5,170.9271535,156.5,93.13706907,0.7596378547,3.300210132
run_v2_000223,3.4,1.1,0.004,0.03,500,30,90,1,15,50,14609.43325,29.21886649,24.73415279,22.52233771,0.8165024519,76.853508,115.5,176.4776041,161.5,94.92407736,0.7254346103,3.202069324
run_v2_000224,3.4,1.1,0.004,0.03,500,30,95,1,15,50,12003.00496,24.00600991,20.77776146,17.82512095,0,64.73031616,123.5,182.2960117,167.5,96.9726691,0.689476519,3.123760671
run_v2_000225,3.4,1.1,0.004,0.03,500,30,100,1,15,50,10206.24332,20.41248663,17.84267426,14.73037049,0,54.64554977,158.5,188.5792568,175.5,98.1639696,0.6329770361,3.005379749
run_v2_000226,3.4,1.1,0.0045,0.03,500,30,60,1,15,50,82314.56169,164.6291234,66.13375092,190.0778577,0.4309593439,603.1203613,70.5,114.298212,99.5,71.76999509,1.210307448,4.925738566
run_v2_000227,3.4,1.1,0.0045,0.03,500,30,65,1,15,50,50770.17063,101.5403413,51.38458443,105.8499947,0.5709164143,337.3622742,86.5,129.2051682,114.5,77.7268063,1.077865461,4.388224577
run_v2_000228,3.4,1.1,0.0045,0.03,500,30,70,1,15,50,35223.99716,70.44799432,41.62956429,68.09316553,0.7210163474,227.7866058,97.5,141.0373749,125.5,82.38638466,0.9898740236,4.043448271
run_v2_000229,3.4,1.1,0.0045,0.03,500,30,75,1,15,50,26560.65741,53.12131483,35.17523956,48.30293127,0.7913684249,155.0924683,96.5,150.5729687,135.5,85.864544,0.916078922,3.775221684
run_v2_000230,3.4,1.1,0.0045,0.03,500,30,80,1,15,50,20277.78705,40.55557409,29.45937443,35.14684517,0.793454349,117.9285812,111.5,159.2781559,144.5,88.78865822,0.8589731415,3.572789192
run_v2_000231,3.4,1.1,0.0045,0.03,500,30,85,1,15,50,16235.07957,32.47015913,25.17242622,26.84765276,0.8160945177,91.6272583,103.5,166.5785999,152.5,90.97492695,0.7909345828,3.422781034
run_v2_000232,3.4,1.1,0.0045,0.03,500,30,90,1,15,50,13177.86038,26.35572076,21.53542328,21.17116868,0,71.37067413,125.5,171.7834747,157.5,92.65274338,0.7589455617,3.313827293
run_v2_000233,3.4,1.1,0.0045,0.03,500,30,95,1,15,50,10937.60185,21.8752037,17.8423996,16.86743137,0,60.69325638,110.5,177.6527631,163.5,95.26637134,0.7160805865,3.188843029
run_v2_000234,3.4,1.1,0.0045,0.03,500,30,100,1,15,50,9053.71659,18.10743318,16.10418606,13.18147882,0.7754070759,50.38363266,136.5,184.3258061,171.5,97.57091473,0.6463683984,3.017986974
run_v2_000235,3.4,1.1,0.005,0.03,500,30,60,1,15,50,76965.30576,153.9306115,59.29327393,180.8075539,0.6306952834,579.2670898,68.5,112.0499902,97.5,70.36470729,1.220668842,5.012366536
run_v2_000236,3.4,1.1,0.005,0.03,500,30,65,1,15,50,47868.71492,95.73742983,46.15416336,102.6631253,0.6225423813,323.6545105,82.5,125.7467022,110.5,76.07615059,1.111513075,4.517661657
run_v2_000237,3.4,1.1,0.005,0.03,500,30,70,1,15,50,33254.75833,66.50951666,39.5092926,66.2481306,0.4064418077,201.484726,105.5,136.8421823,122.5,80.08202777,1.006568948,4.137387479
run_v2_000238,3.4,1.1,0.005,0.03,500,30,75,1,15,50,24218.69479,48.43738958,31.26622009,45.20888689,0.9183430672,157.3451691,97.5,147.3538075,132.5,84.34216742,0.9451565637,3.908505524
run_v2_000239,3.4,1.1,0.005,0.03,500,30,80,1,15,50,18742.05821,37.48411641,27.46096516,33.02838404,0,104.8370285,86.5,156.0306185,141.5,87.18335574,0.8631210053,3.658349745
run_v2_000240,3.4,1.1,0.005,0.03,500,30,85,1,15,50,14790.85953,29.58171906,21.90506363,25.03907912,0.4300293326,81.44120026,122.5,161.9152765,147.5,89.67263804,0.81563627,3.458253252
run_v2_000241,3.4,1.1,0.005,0.03,500,30,90,1,15,50,11938.04127,23.87608254,19.72604465,19.2638563,0.7241665721,64.67307281,108.5,168.9835054,155.5,91.81108739,0.7539327218,3.353743632
run_v2_000242,3.4,1.1,0.005,0.03,500,30,95,1,15,50,9844.711194,19.68942239,16.34741879,15.48954418,0.6271574497,55.11098099,153.5,174.125756,160.5,93.42846142,0.7159318145,3.220194867
run_v2_000243,3.4,1.1,0.005,0.03,500,30,100,1,15,50,8256.559682,16.51311936,14.54206514,12.47106046,0.5990994573,45.08742905,153.5,178.4517742,164.5,95.69646666,0.6764283831,3.108033439
run_v2_000244,3.4,1.1,0.001,0.04,500,30,60,1,15,50,131612.7321,263.2254642,105.2551537,301.7068363,1.812309504,934.0334473,85.5,116.5449003,101.5,73.1251225,1.256273901,5.108496714
run_v2_000245,3.4,1.1,0.001,0.04,500,30,65,1,15,50,87051.12943,174.1022589,91.07781982,178.8560247,0,566.5599976,100.5,133.5991976,118.5,79.49006509,1.104621991,4.472756445
run_v2_000246,3.4,1.1,0.001,0.04,500,30,70,1,15,50,63882.91262,127.7658252,81.40546036,120.9987508,0.6045027971,382.1515503,95.5,146.3177728,131.5,83.67504142,0.978292738,4.017625091
run_v2_000247,3.4,1.1,0.001,0.04,500,30,75,1,15,50,49916.95586,99.83391171,73.62107849,87.87548448,1.212318897,281.1022949,138.5,157.6597123,143.5,87.90077231,0.8997960399,3.746963762
run_v2_000248,3.4,1.1,0.001,0.04,500,30,80,1,15,50,40125.71214,80.25142428,58.87313652,67.55216236,1.215244889,222.3414154,122.5,165.8783726,151.5,89.70389843,0.8159224209,3.521632859
run_v2_000249,3.4,1.1,0.001,0.04,500,30,85,1,15,50,33202.58226,66.40516452,53.7713089,52.92972278,0,170.545578,116.5,174.3102613,160.5,92.57692972,0.7473389979,3.31310243
run_v2_000250,3.4,1.1,0.001,0.04,500,30,90,1,15,50,27822.65143,55.64530286,47.56974411,42.23793509,0.9408721924,148.8208618,135.5,182.5320324,168.5,94.9585002,0.6763636935,3.131003957
run_v2_000251,3.4,1.1,0.001,0.04,500,30,95,1,15,50,23765.39934,47.53079868,41.21821976,34.99242747,0.9201834202,123.5995178,144.5,188.6329012,175.5,96.37532992,0.6410047837,3.053619147
