x_bin_position,x_bin
0.5,7.937336445
1.5,6.523391247
2.5,10.89987659
3.5,8.304044724
4.5,10.55985832
5.5,12.08826065
6.5,20.10411263
7.5,21.57172775
8.5,11.0210762
9.5,22.0616188
10.5,19.76527977
11.5,26.2603302
12.5,16.61551094
13.5,26.71790886
14.5,24.33233261
15.5,22.12444878
16.5,39.93803787
17.5,30.37524796
18.5,36.55147552
19.5,33.06101227
20.5,33.79055023
21.5,44.09837723
22.5,44.66329193
23.5,38.33847046
24.5,40.2618103
25.5,44.27167892
26.5,37.06945801
27.5,54.86295319
28.5,43.79278183
29.5,45.1875
30.5,52.92409897
31.5,58.22740555
32.5,50.331707
33.5,70.0438385
34.5,58.95330429
35.5,68.77870941
36.5,66.46606445
37.5,66.83310699
38.5,68.98742676
39.5,80.07818604
40.5,81.26929474
41.5,82.93873596
42.5,71.22992706
43.5,83.5632782
44.5,82.19000244
45.5,72.31137085
46.5,79.26157379
47.5,86.91088867
48.5,101.3563309
49.5,85.37969971
50.5,103.0982666
51.5,104.5794449
52.5,95.30599976
53.5,83.80112457
54.5,96.64178467
55.5,91.01596069
56.5,105.4099808
57.5,102.6489182
58.5,93.01032257
59.5,112.6268234
60.5,118.1794815
61.5,97.57207489
62.5,115.444252
63.5,103.4175644
64.5,98.47692871
65.5,125.5836182
66.5,102.6354904
67.5,126.4295654
68.5,114.0710449
69.5,109.9927521
70.5,100.9559021
71.5,99.53717041
72.5,116.7294846
73.5,115.9825439
74.5,125.160553
75.5,124.2263031
76.5,118.4814224
77.5,114.6197357
78.5,110.3643951
79.5,124.7548599
80.5,126.2822876
81.5,126.8516998
82.5,133.3952179
83.5,128.9944611
84.5,107.7386398
85.5,118.285759
86.5,125.2161484
87.5,133.5735931
88.5,113.2919006
89.5,115.0866318
90.5,129.9859314
91.5,131.4358673
92.5,117.6491318
93.5,114.922081
94.5,99.74353027
95.5,118.5806351
96.5,135.0361786
97.5,109.1665497
98.5,121.4908295
99.5,104.0358047
