x_bin_position,x_bin
0.5,3.565768242
1.5,0.9007308483
2.5,0
3.5,3.272753239
4.5,1.788342476
5.5,0.8952515721
6.5,1.736735344
7.5,0.8893287182
8.5,0.8920946121
9.5,2.687995434
10.5,6.242423534
11.5,3.523174286
12.5,4.385401726
13.5,1.793801785
14.5,2.651256561
15.5,5.208861828
16.5,6.172584534
17.5,7.96721077
18.5,6.205593586
19.5,10.60941887
20.5,4.381479263
21.5,7.674745083
22.5,6.977732658
23.5,7.856569767
24.5,7.83098793
25.5,15.67233086
26.5,6.132638454
27.5,9.544077873
28.5,5.997828007
29.5,8.736969948
30.5,7.740168095
31.5,9.573954582
32.5,10.43044186
33.5,11.34823513
34.5,6.888638973
35.5,10.37299824
36.5,12.88341808
37.5,10.2495985
38.5,15.56536484
39.5,7.804831982
40.5,11.97579098
41.5,13.78750896
42.5,9.53537941
43.5,16.94148636
44.5,14.49074078
45.5,11.88839531
46.5,12.6950407
47.5,12.8052206
48.5,14.30740452
49.5,16.81894493
50.5,21.22908401
51.5,11.801301
52.5,19.4488945
53.5,14.36402893
54.5,15.11197758
55.5,17.57876015
56.5,20.91986275
57.5,12.59353733
58.5,25.11097717
59.5,15.03487015
60.5,15.80890274
61.5,22.50139999
62.5,23.27666664
63.5,18.32380295
64.5,19.97888374
65.5,23.24501228
66.5,18.21380615
67.5,23.99664116
68.5,17.39159584
69.5,23.79184532
70.5,22.21091652
71.5,21.37343788
72.5,18.8299427
73.5,21.26366234
74.5,21.28602219
75.5,31.79755974
76.5,29.22440338
77.5,28.61833382
78.5,25.27182007
79.5,24.37595367
80.5,24.27171135
81.5,25.81311607
82.5,42.63302612
83.5,28.98973656
84.5,24.20935822
85.5,32.04774857
86.5,36.71750259
87.5,36.56590652
88.5,31.24237442
89.5,28.75486374
90.5,19.94823647
91.5,33.31780243
92.5,31.78441811
93.5,32.578022
94.5,38.78424072
95.5,38.69057083
96.5,34.66695786
97.5,31.4676342
98.5,39.97882462
99.5,29.78840637
