x_bin_position,x_bin
0.5,11.88123226
1.5,17.0952034
2.5,14.57308006
3.5,16.30113411
4.5,16.48683548
5.5,28.08353424
6.5,16.16534233
7.5,24.17111778
8.5,36.05876923
9.5,36.0222435
10.5,28.29824448
11.5,38.15650177
12.5,43.78493881
13.5,43.14951706
14.5,51.48697662
15.5,47.49552536
16.5,47.63302231
17.5,49.56960678
18.5,49.93683624
19.5,63.17590332
20.5,58.36465073
21.5,55.71219254
22.5,75.10894775
23.5,73.44932556
24.5,69.5186615
25.5,86.37904358
26.5,76.51112366
27.5,84.29451752
28.5,79.36079407
29.5,112.7019501
30.5,107.0567245
31.5,117.8910294
32.5,115.731163
33.5,109.4814453
34.5,115.3526077
35.5,118.419548
36.5,107.6383057
37.5,135.8506775
38.5,122.515152
39.5,133.3481293
40.5,145.8453369
41.5,146.1144562
42.5,152.017807
43.5,151.3449402
44.5,147.9790955
45.5,140.5575256
46.5,154.1765137
47.5,175.0058441
48.5,161.8975677
49.5,164.0896301
50.5,170.2090302
51.5,151.8588867
52.5,153.6118774
53.5,186.1038513
54.5,191.447403
55.5,161.9640198
56.5,180.3775024
57.5,213.8412781
58.5,194.461853
59.5,181.5447845
60.5,178.336441
61.5,210.9180603
62.5,214.27771
63.5,202.7850189
64.5,190.8710327
65.5,191.6740112
66.5,214.7113342
67.5,173.7297821
68.5,237.3966827
69.5,215.9363556
70.5,206.6954803
71.5,194.5160675
72.5,237.8151855
73.5,217.2316284
74.5,229.7583923
75.5,209.565033
76.5,216.6887512
77.5,213.6022339
78.5,224.3184204
79.5,196.2370453
80.5,196.095993
81.5,228.2898865
82.5,217.1517792
83.5,220.6353912
84.5,180.5261078
85.5,210.7545013
86.5,209.2813568
87.5,216.8566132
88.5,197.2331085
89.5,213.1637878
90.5,205.4336243
91.5,204.9490509
92.5,220.4764099
93.5,196.9294891
94.5,194.3302002
95.5,187.338974
96.5,162.0495605
97.5,172.7549896
98.5,189.9629974
99.5,199.7093658
