x_bin_position,x_bin
0.5,5.316949844
1.5,8.696879387
2.5,8.715045929
3.5,7.452056885
4.5,8.343121529
5.5,6.78776598
6.5,7.035646915
7.5,5.570034981
8.5,13.07569695
9.5,12.33406067
10.5,13.85808754
11.5,16.11663437
12.5,15.25674438
13.5,20.72593307
14.5,9.472478867
15.5,15.76338577
16.5,10.322999
17.5,20.79142189
18.5,25.7320652
19.5,22.05065536
20.5,19.37521935
21.5,19.69718552
22.5,32.6458931
23.5,28.67816162
24.5,29.3511982
25.5,28.82538605
26.5,38.40220261
27.5,39.99257278
28.5,36.6964035
29.5,34.31812668
30.5,35.08056641
31.5,33.62213135
32.5,44.39533997
33.5,40.0414772
34.5,41.7430191
35.5,37.08566284
36.5,35.42276382
37.5,53.61832428
38.5,45.62554932
39.5,48.32136536
40.5,62.55403519
41.5,50.99436951
42.5,55.54711151
43.5,47.39616776
44.5,67.95781708
45.5,57.50585938
46.5,68.73841095
47.5,49.71998215
48.5,63.32376862
49.5,52.04598236
50.5,62.42067719
51.5,52.21565628
52.5,69.50708771
53.5,68.24840546
54.5,63.19529724
55.5,55.42255783
56.5,77.12866211
57.5,76.66268921
58.5,66.67412567
59.5,75.43013
60.5,70.8506546
61.5,69.78418732
62.5,70.50707245
63.5,75.34599304
64.5,73.79685974
65.5,76.42259979
66.5,84.40701294
67.5,73.27336121
68.5,76.76912689
69.5,77.97307587
70.5,81.7855072
71.5,80.0577774
72.5,87.1703949
73.5,90.57807159
74.5,90.38671112
75.5,76.53356934
76.5,91.11870575
77.5,88.98582458
78.5,102.8795853
79.5,96.50749969
80.5,86.50055695
81.5,104.8062363
82.5,87.37547302
83.5,99.52526855
84.5,93.05660248
85.5,100.5278549
86.5,85.87440491
87.5,95.1121521
88.5,89.90953827
89.5,77.28577423
90.5,94.49790192
91.5,109.9700775
92.5,100.2589493
93.5,90.96339417
94.5,90.29797363
95.5,87.66781616
96.5,97.87846375
97.5,81.41794586
98.5,99.64848328
99.5,78.96274567
