x_bin_position,x_bin
0.5,0
1.5,0.9432895184
2.5,2.879250526
3.5,1.922174573
4.5,2.876490355
5.5,3.823504448
6.5,3.836849213
7.5,4.716020584
8.5,4.767580986
9.5,0
10.5,2.881564379
11.5,1.915289164
12.5,0.962351203
13.5,3.829324961
14.5,1.911691666
15.5,3.835368156
16.5,2.857007027
17.5,3.798602104
18.5,3.772238255
19.5,4.749047756
20.5,5.720615387
21.5,2.851018906
22.5,7.620401382
23.5,7.634433746
24.5,11.43155003
25.5,7.575758934
26.5,9.502607346
27.5,7.586773872
28.5,13.28148079
29.5,9.417179108
30.5,10.40326977
31.5,13.21747494
32.5,10.40743446
33.5,10.38961124
34.5,9.456856728
35.5,13.22773552
36.5,12.26630688
37.5,8.474316597
38.5,12.2343483
39.5,10.33263206
40.5,9.401263237
41.5,20.64186096
42.5,11.28919411
43.5,15.96404457
44.5,15.94027328
45.5,20.6373806
46.5,13.11260033
47.5,22.45936584
48.5,15.85946846
49.5,15.84276676
50.5,19.57322121
51.5,14.84348965
52.5,23.28589439
53.5,27.0413475
54.5,21.36642456
55.5,15.80271149
56.5,21.28913498
57.5,21.37171173
58.5,25.10209084
59.5,19.43865013
60.5,27.64958954
61.5,20.38129234
62.5,21.22587013
63.5,20.31334496
64.5,22.13666344
65.5,22.04447365
66.5,33.13113403
67.5,32.22723389
68.5,38.61403656
69.5,33.91477585
70.5,33.96713638
71.5,28.45464897
72.5,38.46777725
73.5,33.80381012
74.5,24.70270348
75.5,23.7012558
76.5,31.90295601
77.5,21.89820862
78.5,20.0677433
79.5,34.58310699
80.5,26.32912254
81.5,30.81588364
82.5,31.68070602
83.5,39.84511185
84.5,42.59263611
85.5,36.19196701
86.5,29.80708504
87.5,35.24166107
88.5,34.35385895
89.5,37.85789108
90.5,27.91676712
91.5,39.59270859
92.5,36.93349838
93.5,31.49871635
94.5,35.02843475
95.5,42.05788803
96.5,34.92894363
97.5,37.61051559
98.5,48.36685944
99.5,35.73807144
