x_bin_position,x_bin
0.5,4.25257206
1.5,6.571681023
2.5,7.479202747
3.5,11.13422012
4.5,10.30332661
5.5,17.38705826
6.5,26.07322693
7.5,18.41848183
8.5,22.11339569
9.5,28.69415474
10.5,28.61652756
11.5,29.43471909
12.5,41.42378998
13.5,41.1802063
14.5,60.52161789
15.5,52.95726776
16.5,60.6562233
17.5,58.93114471
18.5,63.33459854
19.5,71.28554535
20.5,74.71203613
21.5,84.39909363
22.5,73.38986206
23.5,80.61986542
24.5,76.8035202
25.5,100.3506241
26.5,104.3958206
27.5,115.0399094
28.5,93.82540131
29.5,128.8176575
30.5,118.9808273
31.5,101.9517212
32.5,122.6955566
33.5,123.9592667
34.5,141.0856323
35.5,110.4755173
36.5,122.8974686
37.5,152.499649
38.5,147.0022583
39.5,145.441925
40.5,163.0778046
41.5,167.7747498
42.5,158.5390167
43.5,173.858017
44.5,166.6094208
45.5,165.4841614
46.5,183.2845764
47.5,176.7882996
48.5,185.2969513
49.5,187.1594696
50.5,185.622879
51.5,177.914856
52.5,180.586853
53.5,173.3638916
54.5,198.6770477
55.5,188.8213959
56.5,210.8587494
57.5,195.3045654
58.5,201.7331085
59.5,201.8764191
60.5,214.6208038
61.5,245.6513367
62.5,202.8147583
63.5,222.9255524
64.5,250.3551331
65.5,213.4085083
66.5,186.1586304
67.5,232.9406433
68.5,223.7018738
69.5,215.121521
70.5,218.9800873
71.5,235.9412842
72.5,237.267807
73.5,210.1472626
74.5,230.0347748
75.5,234.4186554
76.5,225.7882538
77.5,243.9320221
78.5,258.7953796
79.5,240.9023743
80.5,272.466095
81.5,222.9831543
82.5,246.5334778
83.5,227.2608185
84.5,247.7309113
85.5,242.4920502
86.5,239.549408
87.5,245.4356995
88.5,209.0753632
89.5,253.2628174
90.5,251.3404236
91.5,252.766037
92.5,271.2605896
93.5,235.9870758
94.5,250.09021
95.5,257.8719482
96.5,252.73526
97.5,256.9529419
98.5,264.8565674
99.5,261.1879883
