x_bin_position,x_bin
0.5,3.611091852
1.5,3.693851948
2.5,11.77740002
3.5,11.12955952
4.5,4.530835629
5.5,8.233627319
6.5,13.69140244
7.5,16.30493164
8.5,11.77487183
9.5,17.35142899
10.5,16.71232414
11.5,16.50749016
12.5,22.5629406
13.5,19.53827477
14.5,22.14128685
15.5,25.86673546
16.5,22.21675301
17.5,22.80804634
18.5,23.71878815
19.5,31.20786476
20.5,36.83868027
21.5,35.34790039
22.5,29.9425354
23.5,32.18815231
24.5,31.53887749
25.5,57.35152817
26.5,42.88117981
27.5,37.91367722
28.5,43.31318665
29.5,43.54895401
30.5,53.14021683
31.5,48.49008942
32.5,57.34840012
33.5,55.2767868
34.5,67.83016968
35.5,65.59832001
36.5,66.60418701
37.5,50.40700531
38.5,56.19142914
39.5,66.15750885
40.5,73.61803436
41.5,64.57988739
42.5,65.95370483
43.5,74.2157135
44.5,68.6418457
45.5,69.45359802
46.5,83.32079315
47.5,69.74217987
48.5,63.24766541
49.5,72.473526
50.5,87.49077606
51.5,81.32060242
52.5,74.71689606
53.5,77.70767212
54.5,73.99121857
55.5,87.93013763
56.5,105.4595566
57.5,85.78259277
58.5,81.05970001
59.5,85.25913239
60.5,92.14519501
61.5,108.390564
62.5,94.76971436
63.5,99.06928253
64.5,103.239624
65.5,109.363327
66.5,107.7923279
67.5,95.20874023
68.5,103.7477417
69.5,91.52235413
70.5,98.55001831
71.5,101.6908569
72.5,104.0044403
73.5,107.4907303
74.5,107.5722733
75.5,101.2587585
76.5,110.2188034
77.5,113.8982544
78.5,100.6064987
79.5,94.96700287
80.5,113.5910187
81.5,105.8114395
82.5,88.14293671
83.5,101.3560715
84.5,116.6357651
85.5,112.5204315
86.5,101.2457657
87.5,100.9091492
88.5,108.8931351
89.5,105.8939209
90.5,110.5713425
91.5,101.9527512
92.5,107.7852249
93.5,128.4277954
94.5,118.4294891
95.5,108.3678741
96.5,119.8197556
97.5,110.2045441
98.5,108.5719223
99.5,120.0950012
