x_bin_position,x_bin
0.5,1.166083574
1.5,2.516597271
2.5,10.26923847
3.5,7.347323895
4.5,9.78869915
5.5,16.05912018
6.5,9.84244442
7.5,10.60595322
8.5,9.772305489
9.5,14.77369118
10.5,17.18040848
11.5,16.93332863
12.5,13.81811333
13.5,14.80518436
14.5,21.84176254
15.5,21.11941147
16.5,28.18956184
17.5,23.98113251
18.5,24.23116875
19.5,37.43911362
20.5,36.53414536
21.5,36.06147003
22.5,38.29715347
23.5,40.25879288
24.5,34.40302277
25.5,52.20125961
26.5,54.52339935
27.5,54.65238953
28.5,50.88087082
29.5,42.23806
30.5,59.49471283
31.5,42.65175247
32.5,60.40011215
33.5,62.87698746
34.5,63.61697006
35.5,61.67762375
36.5,54.58252716
37.5,59.56703186
38.5,65.61425781
39.5,62.44339752
40.5,70.0103302
41.5,64.97050476
42.5,63.81256485
43.5,68.15826416
44.5,77.4427948
45.5,77.11650848
46.5,62.33034897
47.5,80.27616119
48.5,71.86915588
49.5,100.5574722
50.5,89.88290405
51.5,87.62762451
52.5,86.56977081
53.5,81.57001495
54.5,88.17837524
55.5,93.19102478
56.5,98.08415985
57.5,95.40061951
58.5,103.8425598
59.5,78.54270935
60.5,95.18200684
61.5,99.88577271
62.5,90.39582062
63.5,100.3361816
64.5,105.4045944
65.5,98.01243591
66.5,94.57764435
67.5,97.13871002
68.5,116.6286011
69.5,101.3724899
70.5,105.2922134
71.5,97.61235046
72.5,111.0821228
73.5,109.7271881
74.5,116.6188278
75.5,121.8284836
76.5,115.0349655
77.5,115.0605392
78.5,133.5109863
79.5,116.4909973
80.5,127.1168289
81.5,96.33165741
82.5,115.7986298
83.5,106.7534409
84.5,119.9642944
85.5,121.4133835
86.5,104.1362839
87.5,112.7698288
88.5,127.3814926
89.5,112.6717224
90.5,116.9076996
91.5,117.2268448
92.5,120.6953735
93.5,113.0458298
94.5,118.019104
95.5,123.0633698
96.5,123.4406281
97.5,122.7104645
98.5,125.5194321
99.5,105.5233154
100.5,109.0480118
101.5,126.5181274
102.5,139.8542938
103.5,118.5440292
104.5,134.2052917
105.5,126.1970825
106.5,121.3666153
107.5,100.1182404
