x_bin_position,x_bin
0.5,1.8703053
1.5,0.9468485117
2.5,3.760972023
3.5,5.669011116
4.5,6.51385355
5.5,9.228013039
6.5,6.569104195
7.5,8.878316879
8.5,8.413976669
9.5,4.684010506
10.5,12.01293182
11.5,13.86054707
12.5,11.21249866
13.5,17.7197361
14.5,18.65918922
15.5,17.62751198
16.5,20.31805038
17.5,23.22961617
18.5,20.39389229
19.5,26.923069
20.5,35.08724213
21.5,29.52687263
22.5,28.62275696
23.5,35.94761658
24.5,39.58571625
25.5,27.57961845
26.5,43.08578491
27.5,38.50342178
28.5,31.10089493
29.5,40.05204773
30.5,47.54195404
31.5,33.73994446
32.5,45.30929565
33.5,50.90906525
34.5,48.98735809
35.5,49.67668915
36.5,53.0555191
37.5,57.71217346
38.5,41.36305237
39.5,58.58943558
40.5,63.83558655
41.5,51.73574829
42.5,57.33640289
43.5,49.55666351
44.5,59.8850975
45.5,72.92363739
46.5,76.16875458
47.5,70.95304871
48.5,86.85174561
49.5,84.97821045
50.5,58.14407349
51.5,68.59288788
52.5,82.70632172
53.5,79.7928772
54.5,78.02508545
55.5,87.41142273
56.5,82.07391357
57.5,75.83607483
58.5,80.12576294
59.5,101.6727295
60.5,92.03175354
61.5,91.61194611
62.5,109.7911911
63.5,83.6776123
64.5,100.8551941
65.5,94.59481812
66.5,110.5494766
67.5,91.67578125
68.5,92.27820587
69.5,110.124527
70.5,102.1317902
71.5,116.3703461
72.5,91.58013916
73.5,103.355896
74.5,116.6217957
75.5,92.7976532
76.5,116.2209091
77.5,98.21820068
78.5,104.7327423
79.5,128.9449158
80.5,124.4240723
81.5,119.2092514
82.5,109.8659592
83.5,116.2870712
84.5,122.5663986
85.5,104.0596848
86.5,107.0763092
87.5,111.1997986
88.5,129.4757385
89.5,117.5226059
90.5,112.8740158
91.5,126.0545731
92.5,129.9888
93.5,126.2917404
94.5,132.6914368
95.5,132.4104767
96.5,125.5604782
97.5,108.4935913
98.5,130.0659485
99.5,135.2618866
100.5,130.1833191
101.5,127.6028748
102.5,139.1771545
103.5,131.1305542
104.5,118.88974
105.5,131.5067749
106.5,125.0094757
107.5,140.5891571
108.5,146.7010651
109.5,143.0534821
110.5,127.971077
111.5,129.9585266
112.5,123.5631104
113.5,136.651535
114.5,135.5258484
115.5,145.4996948
116.5,132.8037262
117.5,144.1528168
118.5,138.0388489
119.5,114.8039246
120.5,143.2806549
121.5,143.7627106
122.5,131.786377
123.5,123.8619995
124.5,135.886322
125.5,142.6997375
126.5,120.242897
127.5,140.557724
128.5,144.0792389
129.5,145.25914
130.5,140.4069366
131.5,129.6883087
132.5,127.9337692
133.5,147.1685486
134.5,141.4860535
135.5,138.4798126
136.5,141.7719574
137.5,136.4272766
138.5,133.7231445
139.5,137.7410431
140.5,143.8144073
141.5,166.4820251
142.5,144.7968597
143.5,125.9433441
144.5,110.813736
145.5,112.2326965
146.5,127.2196503
147.5,133.8621979
148.5,130.6941376
149.5,144.7117615
150.5,128.3942261
151.5,134.8209686
152.5,121.5660858
153.5,137.3502197
154.5,129.8906403
155.5,115.1323776
156.5,137.2913971
157.5,146.8050385
158.5,136.6152496
159.5,126.2833023
160.5,153.517334
161.5,135.9259033
162.5,147.6171265
163.5,131.1258545
164.5,134.353714
165.5,141.660614
166.5,135.9716034
167.5,120.1693497
168.5,147.2214203
169.5,135.9129944
170.5,120.8596344
171.5,133.2126617
172.5,132.2377014
173.5,115.2124023
174.5,131.0413208
175.5,163.9421692
176.5,124.3173752
177.5,118.3983612
178.5,148.6015472
179.5,124.348053
180.5,117.7284851
181.5,139.5623932
182.5,129.4359589
183.5,112.928894
184.5,124.4450302
185.5,136.5085602
186.5,124.6203918
187.5,109.3719711
188.5,118.145134
189.5,123.7519531
190.5,117.5140152
191.5,122.0574417
192.5,112.5544128
193.5,127.523262
194.5,122.5264435
195.5,114.4614563
196.5,126.852829
197.5,107.8692551
198.5,138.3150482
199.5,126.6948242
200.5,131.7878265
201.5,104.9524155
202.5,103.517952
203.5,119.1120224
204.5,122.283287
205.5,116.6246338
206.5,114.6728058
207.5,106.8910294
208.5,110.0989304
209.5,112.6750107
210.5,103.9253235
211.5,110.6954041
212.5,130.6072388
213.5,121.392334
214.5,118.9293518
215.5,104.0857925
216.5,128.2346191
217.5,106.2899399
218.5,118.17659
219.5,113.5972366
220.5,102.0057526
221.5,113.1278152
222.5,104.6106949
223.5,108.8498001
224.5,109.8823471
225.5,110.8009491
226.5,111.8932343
227.5,103.5186996
228.5,104.6190109
229.5,97.57783508
230.5,103.4862518
231.5,97.77406311
232.5,111.2325821
233.5,95.5055542
234.5,86.09046936
235.5,106.2698288
236.5,95.51669312
237.5,101.6175385
238.5,100.6368713
239.5,98.67556
240.5,99.01028442
241.5,95.91975403
242.5,101.8356171
243.5,91.12320709
244.5,94.11296844
245.5,99.8547287
246.5,100.2522202
247.5,77.29943085
248.5,95.63074493
249.5,85.98773956
250.5,100.8383179
251.5,93.41903687
252.5,97.99755096
253.5,82.12612915
254.5,96.39504242
255.5,90.81871033
256.5,83.53180695
257.5,81.54192352
258.5,82.55032349
259.5,93.54007721
260.5,87.56436157
261.5,75.10751343
262.5,86.16746521
263.5,78.83615875
264.5,94.40370178
265.5,82.67281342
266.5,90.72821045
267.5,88.17482758
268.5,91.38143158
269.5,79.65872192
270.5,85.31819916
271.5,80.03922272
272.5,88.3107605
273.5,79.25257111
274.5,69.20990753
275.5,77.38825989
276.5,78.64939117
277.5,71.0424881
278.5,95.26789856
279.5,82.01622009
280.5,72.29542542
281.5,77.77242279
282.5,77.2718811
283.5,71.80128479
284.5,78.42794037
285.5,69.44859314
286.5,67.01058197
287.5,77.9426651
288.5,70.12337494
289.5,60.56652832
290.5,78.08706665
291.5,68.5791626
292.5,76.72595215
293.5,61.65589905
294.5,67.53524017
295.5,74.65547943
296.5,71.14273071
297.5,74.33323669
298.5,61.0063324
299.5,72.40091705
300.5,70.55280304
301.5,65.6027832
302.5,68.15077972
303.5,67.41350555
304.5,60.28868866
305.5,66.61501312
306.5,62.18780518
307.5,64.8221283
308.5,60.47351837
309.5,64.62129974
310.5,64.31678772
311.5,67.96008301
312.5,63.09613419
313.5,61.96546555
314.5,53.91165161
315.5,60.14462662
316.5,64.68840027
317.5,49.3621788
318.5,67.60198212
319.5,51.16074753
320.5,54.3471756
321.5,59.37781906
322.5,48.28733826
323.5,47.66312027
324.5,42.46763611
325.5,48.5647583
326.5,64.94671631
327.5,49.8788681
328.5,46.20015335
329.5,46.08784485
330.5,53.68280411
331.5,48.42432785
332.5,58.60817337
333.5,51.35676956
334.5,52.26819229
335.5,53.18818665
