x_bin_position,x_bin
0.5,6.266470909
1.5,3.778846741
2.5,5.603887081
3.5,13.06808472
4.5,14.02995491
5.5,13.1146307
6.5,4.64818573
7.5,15.03580475
8.5,21.60569
9.5,16.9022522
10.5,20.37054253
11.5,18.76499367
12.5,27.82938766
13.5,27.07388878
14.5,22.44270325
15.5,38.22977066
16.5,44.98775864
17.5,36.45223236
18.5,41.11623764
19.5,50.58302689
20.5,41.10186005
21.5,44.69388962
22.5,44.64375687
23.5,52.01939392
24.5,48.46502304
25.5,61.15805817
26.5,72.43728638
27.5,63.20503998
28.5,74.16357422
29.5,84.33448792
30.5,84.08756256
31.5,67.23501587
32.5,81.38905334
33.5,70.89505768
34.5,96.7246933
35.5,97.55778503
36.5,94.67459106
37.5,103.6581497
38.5,71.60842133
39.5,107.2598343
40.5,93.18304443
41.5,99.74088287
42.5,126.1566772
43.5,117.7151489
44.5,121.2962646
45.5,122.699028
46.5,118.9234695
47.5,122.7885742
48.5,134.0311432
49.5,127.82827
50.5,113.9960556
51.5,135.6277771
52.5,136.89534
53.5,150.7228241
54.5,148.5881958
55.5,143.92099
56.5,135.5204773
57.5,149.8189392
58.5,136.9772797
59.5,152.3031616
60.5,143.0045471
61.5,157.7762299
62.5,182.7319031
63.5,148.4606934
64.5,176.9855804
65.5,162.6493683
66.5,171.1521301
67.5,187.9685364
68.5,174.2458649
69.5,168.7441101
70.5,156.8852081
71.5,200.0733795
72.5,179.3245392
73.5,191.5556946
74.5,177.2308502
75.5,199.8569946
76.5,203.6698608
77.5,179.8565674
78.5,210.1968384
79.5,187.4195862
80.5,209.8127136
81.5,195.5488129
82.5,184.0417023
83.5,200.7619171
84.5,192.866394
85.5,199.3522949
86.5,197.5875397
87.5,210.3564606
88.5,195.9290771
89.5,178.8281403
90.5,207.5938263
91.5,209.9925537
92.5,199.4049377
93.5,203.3960876
94.5,191.9529419
95.5,209.6123505
96.5,196.5823669
97.5,198.8134308
98.5,208.9620514
99.5,189.8372955
100.5,228.1802216
101.5,201.9098206
102.5,206.4681854
103.5,211.6291046
104.5,211.0966949
105.5,218.6805573
106.5,178.7243652
107.5,209.5037079
108.5,197.6444702
109.5,202.9624023
110.5,201.9145966
111.5,209.8144379
112.5,200.7495117
113.5,204.1651001
114.5,180.8837433
115.5,207.2313232
116.5,209.7409363
117.5,224.0256805
118.5,217.5078735
119.5,200.9185028
120.5,209.7827606
121.5,200.2953339
122.5,199.4255371
123.5,216.1460571
124.5,221.7051086
125.5,222.1123657
126.5,186.3507233
127.5,186.3556671
128.5,170.8412323
129.5,205.3887177
130.5,206.4884796
131.5,195.7445831
132.5,197.3026123
133.5,184.0220032
134.5,195.0740814
135.5,208.2195282
136.5,183.2963715
137.5,192.5340424
138.5,199.6563416
139.5,188.9797363
140.5,179.1300812
141.5,180.3504639
142.5,204.4571991
143.5,184.6353149
144.5,197.1550751
145.5,183.1841278
146.5,169.4640045
147.5,176.3855286
148.5,171.5323029
149.5,185.9491882
150.5,175.6608276
151.5,184.5990601
152.5,185.0379639
153.5,173.3109436
154.5,165.1035919
155.5,164.148819
156.5,153.8050385
157.5,169.0581207
158.5,144.8055267
159.5,171.8932037
160.5,149.207489
161.5,149.555069
162.5,161.107605
163.5,161.2657471
164.5,156.532486
165.5,165.5966187
166.5,157.7214661
167.5,146.6248169
168.5,158.7349548
169.5,152.5683594
170.5,162.1540375
171.5,154.3696594
172.5,150.1774292
173.5,137.6043854
174.5,167.2572021
175.5,172.3997498
176.5,156.9076843
177.5,156.0258789
178.5,130.7747803
179.5,138.1031799
180.5,134.9545135
181.5,157.7728577
182.5,145.822403
183.5,132.048111
184.5,127.3512344
185.5,121.1709061
186.5,153.9404602
187.5,135.7321167
188.5,125.7981949
189.5,125.7726212
190.5,123.3319397
191.5,121.6774673
192.5,127.9036102
193.5,135.2195129
194.5,120.3148422
195.5,121.6262436
196.5,116.4245377
197.5,117.5929184
198.5,124.1412659
199.5,102.5131454
200.5,111.1052246
201.5,111.8286896
202.5,98.25572205
203.5,112.135994
204.5,121.4519501
205.5,100.188179
206.5,102.811142
207.5,107.8065109
208.5,107.0365067
209.5,97.55702209
210.5,99.56546021
211.5,93.58370209
212.5,104.920311
213.5,95.35851288
214.5,83.14644623
215.5,102.2868652
216.5,117.9888763
217.5,94.83751678
218.5,78.39590454
219.5,98.97827148
220.5,76.75727081
221.5,94.31555176
222.5,86.42098236
223.5,92.41635132
224.5,90.44223785
225.5,92.2883606
226.5,85.96943665
227.5,76.62046814
228.5,82.17910004
229.5,80.50222015
230.5,85.9899292
231.5,78.18126678
232.5,80.13139343
233.5,80.19280243
234.5,86.35554504
235.5,82.51377869
236.5,74.11804962
237.5,82.47473907
238.5,91.33197021
239.5,64.09600067
240.5,61.34456635
241.5,78.47166443
242.5,67.38314056
243.5,57.70799255
244.5,60.90267181
245.5,79.46127319
246.5,65.55786133
247.5,59.2865448
248.5,66.48469543
249.5,57.07294083
250.5,68.62798309
251.5,50.16306686
252.5,58.15822983
253.5,62.18961334
254.5,53.28890228
255.5,57.32165146
256.5,59.14109039
257.5,62.61531448
258.5,56.98978424
259.5,59.63285828
260.5,48.87085342
261.5,58.14730453
262.5,52.02547836
263.5,46.56797409
264.5,50.60261154
265.5,33.87385559
266.5,54.31855392
267.5,49.63677597
268.5,53.53219223
269.5,47.58051682
270.5,38.87797546
271.5,51.76252365
272.5,38.78739548
273.5,42.00920105
274.5,49.73642731
275.5,35.8807373
276.5,50.87108612
277.5,39.70886993
278.5,35.79211426
279.5,37.00663376
280.5,42.24489594
281.5,40.74323273
282.5,38.18127441
283.5,42.6208992
284.5,32.23770142
285.5,36.67761612
286.5,30.8813324
287.5,35.94888687
288.5,36.47035217
289.5,32.72641754
290.5,35.72454834
291.5,30.65103722
292.5,30.61191368
293.5,36.29841232
294.5,31.8519249
295.5,36.81991196
296.5,39.23193359
297.5,32.89922714
298.5,34.66479874
299.5,27.72790146
300.5,30.27885628
301.5,35.22537613
302.5,33.33003616
303.5,28.81030464
304.5,21.76461983
305.5,26.9132061
306.5,31.72330666
307.5,27.37240791
308.5,21.82286263
309.5,20.54173851
310.5,24.14207077
311.5,30.98944283
312.5,24.76560974
313.5,25.39608383
314.5,21.00541687
315.5,25.89743042
316.5,22.17405891
317.5,22.1102314
318.5,20.26258659
319.5,25.04563904
320.5,18.3577919
321.5,23.82289124
322.5,22.53049278
323.5,16.40184402
324.5,17.55389595
325.5,21.28980446
326.5,19.93492126
327.5,17.48314476
328.5,15.07583523
329.5,24.1064682
330.5,20.45076561
331.5,24.52871132
332.5,23.96889687
333.5,16.7749157
334.5,16.80542946
335.5,16.77506065
336.5,15.5352993
337.5,19.70544052
338.5,15.44662285
339.5,13.07494545
340.5,21.33579254
341.5,10.07586861
342.5,18.85917664
343.5,20.02470398
344.5,15.32123184
345.5,11.21137714
346.5,14.67474747
347.5,17.60803223
348.5,16.39671135
349.5,15.81260586
350.5,12.85559177
351.5,13.99287319
352.5,10.43882656
353.5,11.05377388
354.5,11.02586174
355.5,9.246272087
356.5,15.47546291
357.5,13.85572243
358.5,15.62209892
359.5,8.66837883
360.5,11.48806286
361.5,5.183089256
362.5,14.33663654
363.5,14.87952423
364.5,9.158415794
365.5,13.09764576
366.5,11.37828255
367.5,6.834123611
368.5,11.97060871
369.5,13.07173634
370.5,15.28873062
371.5,8.462808609
372.5,8.470767975
373.5,15.80500412
374.5,6.776616096
375.5,10.14893055
376.5,7.895549774
377.5,12.93389893
378.5,6.118097305
379.5,10.08778381
380.5,10.03301907
381.5,10.60608101
382.5,5.552793503
383.5,11.14971447
384.5,8.871988297
385.5,7.774658203
386.5,8.852989197
387.5,9.401410103
388.5,7.166830063
389.5,7.691354275
390.5,7.657248497
391.5,5.496082306
392.5,4.929699898
393.5,8.747866631
394.5,6.575541496
395.5,5.431346416
396.5,7.611736298
397.5,8.730196953
398.5,8.082541466
399.5,3.231911421
400.5,5.965497971
401.5,5.410996914
402.5,6.449061394
403.5,7.530563354
404.5,5.885066986
405.5,5.391058922
406.5,7.506094933
407.5,3.225282192
408.5,6.38558054
409.5,5.355290413
410.5,4.774604321
411.5,2.660556078
