x_bin_position,x_bin
0.5,12.15707207
1.5,12.5832653
2.5,18.42665863
3.5,14.82984161
4.5,19.59932518
5.5,33.51882935
6.5,34.56912613
7.5,46.32764816
8.5,44.80780792
9.5,43.56498337
10.5,48.50495529
11.5,69.46772766
12.5,73.22743225
13.5,65.22592163
14.5,76.3074646
15.5,87.36027527
16.5,99.84783173
17.5,86.14526367
18.5,97.97776031
19.5,100.716217
20.5,97.52650452
21.5,105.1350784
22.5,119.6207047
23.5,126.9314499
24.5,114.7566223
25.5,136.9138947
26.5,131.1557922
27.5,154.707077
28.5,148.1412964
29.5,156.7693024
30.5,180.4997864
31.5,214.3074036
32.5,169.0690002
33.5,181.3010559
34.5,183.456192
35.5,200.4597015
36.5,190.2850952
37.5,247.7128448
38.5,203.8521576
39.5,221.227829
40.5,237.784256
41.5,224.8187408
42.5,234.4992371
43.5,234.9569702
44.5,280.8203735
45.5,235.6963196
46.5,283.4164734
47.5,280.677063
48.5,278.8175659
49.5,272.1604004
50.5,281.3890381
51.5,272.7426147
52.5,310.8390808
53.5,324.1049194
54.5,310.8691406
55.5,293.806366
56.5,318.9372253
57.5,307.8938904
58.5,295.599884
59.5,329.7763062
60.5,356.8495789
61.5,340.2646484
62.5,337.9958496
63.5,343.9385071
64.5,327.78125
65.5,333.1558838
66.5,356.4710693
67.5,304.6997681
68.5,325.8817444
69.5,316.2273254
70.5,332.8756409
71.5,361.7534485
72.5,346.2078552
73.5,319.9395142
74.5,362.032959
75.5,361.5397949
76.5,328.6491699
77.5,349.5742493
78.5,367.8857727
79.5,364.5340881
80.5,345.7102661
81.5,339.230072
82.5,345.3881226
83.5,388.7390442
84.5,344.4985657
85.5,324.663208
86.5,339.5415039
87.5,325.0247498
88.5,337.179657
89.5,368.4125061
90.5,319.5238647
91.5,347.6544189
92.5,344.7494812
93.5,294.227356
94.5,326.9837036
95.5,353.1288452
96.5,316.9517517
97.5,339.9994202
98.5,313.2886963
99.5,304.86203
100.5,357.4683838
101.5,323.4053955
102.5,319.6470947
103.5,311.4617615
104.5,282.3736267
105.5,310.5672607
106.5,305.9246521
107.5,348.9842834
108.5,277.850647
109.5,321.7517395
110.5,310.774353
111.5,326.5299377
112.5,287.6958923
113.5,288.6599121
114.5,332.4209595
115.5,307.6382751
116.5,285.4573669
117.5,289.4570618
118.5,268.6426392
119.5,281.3586121
120.5,274.7749023
121.5,254.5767059
122.5,252.5946655
123.5,238.1285095
124.5,257.9059448
125.5,241.2311249
126.5,266.9995728
127.5,243.3871613
128.5,255.1240082
129.5,243.0662537
130.5,221.4225922
131.5,246.7520599
132.5,247.5962677
133.5,229.2063599
134.5,210.0354462
135.5,217.1908569
136.5,225.4873657
137.5,222.8404236
138.5,185.8948517
139.5,225.1284637
140.5,191.9789734
141.5,186.1846008
142.5,195.8312988
143.5,211.592392
144.5,193.354599
145.5,185.7186279
146.5,182.1808624
147.5,190.6464691
148.5,193.3196259
149.5,186.4730072
150.5,167.6663971
151.5,163.745636
152.5,198.1483917
153.5,178.2708588
154.5,156.2574463
155.5,168.973175
156.5,177.2034302
157.5,165.4107056
158.5,130.700531
159.5,169.0166016
160.5,144.3350067
161.5,143.4567719
162.5,149.417923
163.5,139.3582001
164.5,144.0511017
165.5,160.5084991
166.5,139.738266
167.5,113.5329056
168.5,128.6003113
169.5,123.5617447
170.5,128.1611176
171.5,131.5967102
172.5,120.6695557
173.5,121.9522552
174.5,128.3022766
175.5,98.65734863
176.5,118.4975662
177.5,107.762001
178.5,111.7432556
179.5,109.5350571
180.5,113.2944946
181.5,105.4492645
182.5,93.01470184
183.5,88.15396881
184.5,92.55181122
185.5,95.73783875
186.5,85.48845673
187.5,96.10604095
188.5,97.11032104
189.5,82.21730804
190.5,88.70228577
191.5,90.83162689
192.5,94.54238129
193.5,71.57243347
194.5,70.52794647
195.5,89.22890472
196.5,63.18046188
197.5,81.59911346
198.5,87.92031097
199.5,69.53527069
200.5,78.33454895
201.5,75.076828
202.5,64.38504791
203.5,71.53546906
204.5,75.74147034
205.5,77.63587952
206.5,60.44086838
207.5,52.67619705
208.5,72.00414276
209.5,62.69326401
210.5,58.12919998
211.5,56.10809326
212.5,55.96282959
213.5,56.00046158
214.5,58.26071167
215.5,52.2282753
216.5,53.05119705
217.5,44.69677353
218.5,52.12059784
219.5,55.21496201
220.5,45.5292244
221.5,48.23573685
222.5,48.55065536
223.5,53.37932968
224.5,48.96044922
225.5,43.30412674
226.5,45.06803513
227.5,45.44158173
228.5,39.88636017
229.5,43.50657272
230.5,37.9272728
231.5,35.2759819
232.5,38.36139679
233.5,47.47425461
234.5,38.11878204
235.5,42.40513611
236.5,36.07277298
237.5,25.68367195
238.5,29.21243858
239.5,42.10346985
240.5,38.27482224
241.5,37.73891449
242.5,35.56093597
243.5,32.66407776
244.5,35.1100502
245.5,35.02010727
246.5,33.71199799
247.5,25.73069
248.5,31.15091133
249.5,24.55214882
250.5,30.32954025
251.5,28.0057869
252.5,23.21746445
253.5,23.68234634
254.5,21.26092148
255.5,18.17668343
256.5,18.91085243
257.5,25.84035873
258.5,17.48744011
259.5,20.41966248
260.5,23.30195236
261.5,16.35307121
262.5,22.68580818
263.5,17.38025665
264.5,18.49143219
265.5,22.57747459
266.5,17.95058441
267.5,13.21071911
268.5,17.2714901
269.5,18.37099266
270.5,18.35375023
271.5,18.17944717
272.5,15.30522919
273.5,15.37248516
274.5,17.54218864
275.5,14.11266804
276.5,10.16761589
277.5,13.59457874
278.5,16.90296555
279.5,11.82329178
280.5,14.56604767
281.5,15.0354147
282.5,13.91481972
283.5,12.13728428
284.5,11.06765652
285.5,12.80739021
286.5,17.19052887
287.5,11.64952278
288.5,13.80498314
289.5,12.05692196
290.5,13.19675255
291.5,8.795334816
292.5,13.77323151
293.5,11.45364952
294.5,15.26587582
295.5,11.38222027
296.5,10.893713
297.5,7.588562965
298.5,10.30530739
299.5,6.465232372
300.5,8.075559616
301.5,8.607899666
302.5,4.800832272
303.5,8.063344002
304.5,9.022716522
305.5,2.688331366
306.5,8.521846771
307.5,8.527817726
308.5,6.353594303
309.5,7.440635681
310.5,9.006365776
311.5,9.475636482
312.5,5.292860508
313.5,6.284099579
314.5,6.809557438
315.5,5.237561703
316.5,4.67359066
317.5,6.756381989
318.5,5.705755711
319.5,5.18551445
320.5,5.16431284
321.5,4.130052567
322.5,5.076311111
323.5,4.09438324
324.5,4.57519722
325.5,2.055009365
326.5,7.655956268
327.5,6.615872383
328.5,5.616526127
329.5,4.572087288
330.5,3.543874979
331.5,4.531259537
332.5,5.5429883
333.5,5.996376038
334.5,2.453864813
335.5,3.0117414
336.5,3.955310106
337.5,4.991008759
338.5,3.985836506
339.5,5.467284203
340.5,5.963167191
341.5,3.459212303
342.5,4.42957449
343.5,6.383049488
344.5,2.445346117
345.5,3.904158831
346.5,5.871525288
347.5,3.42083621
348.5,2.949911118
349.5,2.414907932
350.5,2.422068834
351.5,2.934000731
352.5,3.351840019
353.5,2.908794641
354.5,4.345701694
355.5,3.397358656
356.5,0.9483283758
357.5,3.339045286
358.5,2.423290968
359.5,2.353414774
360.5,1.920482397
361.5,2.367125034
362.5,2.363137007
363.5,4.708423615
364.5,2.828897238
365.5,1.424273252
366.5,1.884174585
367.5,0.9406658411
368.5,2.363419771
369.5,2.336937428
370.5,1.410379529
371.5,1.374106169
372.5,0.9323720932
373.5,2.794392109
374.5,1.356337786
375.5,5.071665287
376.5,1.392383099
377.5,0.9285448194
378.5,1.359594107
379.5,1.373090386
380.5,1.838892937
381.5,2.740857363
382.5,0.4525839984
383.5,1.348023653
384.5,1.784229875
385.5,0.4596489966
386.5,0.4529423416
387.5,0.9167689085
388.5,1.357709765
389.5,0.4505723119
390.5,0.8793637156
391.5,2.245230913
392.5,1.803855062
393.5,1.341840029
394.5,0.8993573189
395.5,0.448920697
396.5,1.335196614
397.5,2.163623333
398.5,2.652690887
399.5,0
400.5,0.4419417083
401.5,3.471960545
402.5,1.761741281
403.5,0.4259481728
404.5,0.8825045824
405.5,1.734306574
406.5,1.294079065
407.5,0.8770557642
408.5,1.302304029
409.5,0
410.5,1.706083655
411.5,0.848908782
412.5,0.8379994035
413.5,0
414.5,1.682913065
415.5,0.8371614218
416.5,0.8596179485
417.5,0.8498822451
418.5,0.4217299521
419.5,0
420.5,0.84030509
421.5,0.4259275794
422.5,0.8438919187
423.5,1.253759146
424.5,0.841509819
425.5,0.8380216956
426.5,0
427.5,0
428.5,0.4005803764
429.5,0.8394967914
430.5,0.4187526107
431.5,0.8061027527
432.5,0.8314410448
433.5,0
434.5,0.808447361
435.5,0
436.5,0
437.5,1.234039664
438.5,0.4071829915
439.5,0.4034479856
440.5,0.8078754544
441.5,1.217157364
442.5,0
443.5,0.3988283873
444.5,0.4075975418
445.5,0
446.5,0
447.5,0
448.5,0.39158988
449.5,0.7930366993
450.5,0
451.5,0
452.5,0.401181519
453.5,0.3997217417
454.5,1.190067053
455.5,0.7809166908
456.5,0.3949624002
457.5,1.167152166
458.5,0
459.5,0.3932283521
460.5,0.3861638904
461.5,0
462.5,0
463.5,1.524844885
464.5,0.3793964684
465.5,0.3913066685
466.5,0.3793872595
467.5,0.7705059052
468.5,0.3807517588
469.5,0.3868046105
470.5,0
471.5,0.7731552124
472.5,1.109195948
473.5,0
474.5,0
475.5,0.7346706986
476.5,0
477.5,0
478.5,0
479.5,0
480.5,0.3595151901
481.5,0
482.5,0.3774627447
483.5,0
484.5,0.3686377108
485.5,0
486.5,0.3641486466
487.5,0
488.5,0.3709226847
489.5,0.3689904511
490.5,0.368329078
491.5,0.3643609881
492.5,0.3706762791
493.5,0.3507370353
494.5,0
495.5,0.3620662093
496.5,0
497.5,0.7118811607
498.5,0.3516382873
499.5,0
