x_bin_position,x_bin
0.5,0.6779917479
1.5,4.801560402
2.5,4.668836594
3.5,4.924519062
4.5,4.950071335
5.5,9.72177887
6.5,9.486532211
7.5,7.848890305
8.5,11.34274197
9.5,5.180489063
10.5,15.41165161
11.5,9.598981857
12.5,18.98711777
13.5,13.50451374
14.5,18.06193352
15.5,17.35042381
16.5,15.97866917
17.5,21.8514328
18.5,19.71304321
19.5,20.95234108
20.5,27.37288284
21.5,20.78321648
22.5,22.66898155
23.5,27.29907608
24.5,33.83312988
25.5,27.26760483
26.5,34.93191528
27.5,23.43419647
28.5,27.27628708
29.5,39.94264221
30.5,34.06731796
31.5,37.87744904
32.5,32.87192917
33.5,43.80348587
34.5,43.76561737
35.5,45.66372299
36.5,44.88244629
37.5,45.50645828
38.5,39.5712204
39.5,46.21257401
40.5,46.63832855
41.5,44.44973755
42.5,43.66673279
43.5,54.76574707
44.5,53.79778671
45.5,55.35386276
46.5,53.1451149
47.5,50.96626663
48.5,55.80460739
49.5,60.53734207
50.5,64.89718628
51.5,59.50193024
52.5,60.21644211
53.5,63.74066544
54.5,58.58034134
55.5,62.45705414
56.5,73.98362732
57.5,72.01192474
58.5,67.63358307
59.5,84.9250946
60.5,82.90405273
61.5,62.70249176
62.5,68.27051544
63.5,66.554039
64.5,72.59676361
65.5,62.36975479
66.5,72.75788116
67.5,62.83206177
68.5,80.35098267
69.5,77.54098511
70.5,79.29603577
71.5,83.61855316
72.5,74.23732758
73.5,84.22706604
74.5,74.26809692
75.5,95.52005768
76.5,79.57796478
77.5,80.97045135
78.5,81.61488342
79.5,66.2696991
80.5,79.51686096
81.5,92.4133606
82.5,93.16561127
83.5,81.06456757
84.5,78.97116852
85.5,91.74755859
86.5,90.72035217
87.5,102.2812729
88.5,82.23725891
89.5,81.25423431
90.5,100.2308884
91.5,89.13526917
92.5,88.73802185
93.5,97.94817352
94.5,89.95092773
95.5,107.9666824
96.5,102.7285843
97.5,103.2476807
98.5,83.20726776
99.5,84.71913147
100.5,84.17588806
101.5,77.86535645
102.5,88.00062561
103.5,91.90346527
104.5,85.59682465
105.5,96.37380219
106.5,99.61277008
107.5,82.34231567
108.5,78.21498108
109.5,78.431427
110.5,89.46176147
111.5,81.98278046
112.5,106.1215286
113.5,94.84068298
114.5,88.10668182
115.5,88.6411972
116.5,90.33933258
117.5,88.36540222
118.5,81.22268677
119.5,83.40959167
120.5,92.77957153
121.5,91.6309433
122.5,80.03929901
123.5,91.16917419
124.5,86.26183319
125.5,96.85353088
126.5,83.21471405
127.5,87.46616364
128.5,77.44510651
129.5,76.95001221
130.5,81.61585999
131.5,91.13600159
132.5,89.49485779
133.5,83.19016266
134.5,88.82125092
135.5,81.57725525
136.5,79.18920898
137.5,82.56821442
138.5,80.29242706
139.5,83.22099304
140.5,76.19090271
141.5,90.73622894
142.5,88.55875397
143.5,76.43299103
144.5,79.61896515
145.5,86.56184387
146.5,80.03463745
147.5,78.72407532
148.5,75.85498047
149.5,78.12689209
150.5,74.27720642
151.5,82.21150208
152.5,73.50771332
153.5,77.17183685
154.5,80.79998016
155.5,74.20184326
156.5,68.99786377
157.5,82.19062805
158.5,81.02375793
159.5,69.19802094
160.5,80.72541809
161.5,77.25018311
162.5,81.9336319
163.5,65.50188446
164.5,78.51078033
165.5,76.45523071
166.5,59.33962631
167.5,77.98619843
168.5,69.06732178
169.5,68.41423798
170.5,64.71365356
171.5,59.94415283
172.5,63.80924606
173.5,65.85948944
174.5,65.82570648
175.5,62.55776978
176.5,60.79553223
177.5,68.44799805
178.5,64.46084595
179.5,64.75014496
180.5,60.54583359
181.5,60.65684891
182.5,57.22195816
183.5,57.58605957
184.5,55.88394165
185.5,52.08061981
186.5,64.71794128
187.5,54.44744492
188.5,69.53103638
189.5,48.89822388
190.5,58.42377472
191.5,53.49432755
192.5,56.46338654
193.5,54.89797211
194.5,59.9790535
195.5,54.24622726
196.5,52.28945541
197.5,58.92580414
198.5,53.12433243
199.5,51.19036102
200.5,52.04088974
201.5,46.78108215
202.5,54.58347321
203.5,53.49040985
204.5,54.73207474
205.5,47.13249207
206.5,44.397686
207.5,47.73467255
208.5,47.64896393
209.5,45.56975937
210.5,38.77710342
211.5,45.65892029
212.5,49.58130646
213.5,50.429142
214.5,45.21269226
215.5,40.02294159
216.5,46.59193802
217.5,40.03326416
218.5,40.72087479
219.5,35.1800499
220.5,46.65565872
221.5,42.10813522
222.5,40.48999786
223.5,32.50737
224.5,38.04802322
225.5,35.47196198
226.5,34.5416832
227.5,37.24531937
228.5,40.26327133
229.5,35.0004158
230.5,31.23157501
231.5,30.15055466
232.5,33.26198578
233.5,31.51428795
234.5,33.1427536
235.5,31.35624886
236.5,27.30504417
237.5,32.93028641
238.5,34.8999176
239.5,29.82961082
240.5,29.43943024
241.5,33.3215332
242.5,34.22277832
243.5,32.86937714
244.5,31.02347565
245.5,32.97844696
246.5,22.50585747
247.5,24.951231
248.5,24.69825554
249.5,32.00374603
250.5,26.39178467
251.5,22.452528
252.5,26.03409576
253.5,20.35173607
254.5,27.65410995
255.5,27.37013626
256.5,21.83385658
257.5,23.73091125
258.5,22.92743492
259.5,23.0649395
260.5,25.38543892
261.5,21.52217102
262.5,22.24749565
263.5,20.53081131
264.5,19.65760612
265.5,17.93260574
266.5,17.42348099
267.5,20.07380867
268.5,20.37806511
269.5,18.27948189
