x_bin_position,x_bin
0.5,3.589128256
1.5,3.748543739
2.5,6.887473106
3.5,8.968702316
4.5,9.078621864
5.5,13.22738457
6.5,7.585044861
7.5,12.59647369
8.5,7.477945328
9.5,15.08978939
10.5,14.82163143
11.5,10.10725212
12.5,10.5048418
13.5,12.70771408
14.5,14.69854546
15.5,24.65223503
16.5,19.16810608
17.5,23.37725067
18.5,21.30088234
19.5,18.01851082
20.5,21.36843872
21.5,22.75300407
22.5,23.42611313
23.5,21.36799812
24.5,28.77267647
25.5,32.33999634
26.5,30.79083824
27.5,37.66871262
28.5,34.95140839
29.5,25.47908401
30.5,39.72020721
31.5,24.96882439
32.5,39.29721069
33.5,47.95763016
34.5,30.77184677
35.5,47.23214722
36.5,41.01712036
37.5,48.00882721
38.5,39.01184082
39.5,42.58592224
40.5,48.27592468
41.5,43.55085373
42.5,55.10940552
43.5,59.09833145
44.5,48.95289612
45.5,54.88945389
46.5,59.8154335
47.5,52.65602875
48.5,40.08435822
49.5,59.53821182
50.5,58.31484222
51.5,61.63037491
52.5,63.91162872
53.5,61.30337143
54.5,56.00665283
55.5,57.0962677
56.5,63.8152771
57.5,64.38744354
58.5,62.99481964
59.5,74.16411591
60.5,50.51655579
61.5,74.61235046
62.5,75.06771088
63.5,76.75884247
64.5,65.91287231
65.5,76.91035461
66.5,70.18476105
67.5,56.13195038
68.5,83.29375458
69.5,76.37202454
70.5,66.23086548
71.5,77.76076508
72.5,81.35105896
73.5,80.82142639
74.5,65.87644196
75.5,86.56217194
76.5,75.21495819
77.5,81.54431152
78.5,87.09988403
79.5,83.49472046
80.5,69.85665894
81.5,83.34313965
82.5,79.91281891
83.5,77.62368774
84.5,78.55264282
85.5,88.77722931
86.5,80.44264984
87.5,85.87731171
88.5,81.69322968
89.5,86.72570801
90.5,75.81959534
91.5,90.94762421
92.5,94.83104706
93.5,86.20136261
94.5,75.79460907
95.5,87.9839325
96.5,92.75177002
97.5,79.42266846
98.5,77.7797699
99.5,93.08143616
100.5,79.74195862
101.5,91.75821686
102.5,92.92534637
103.5,85.16018677
104.5,80.87437439
105.5,75.88438416
106.5,68.82155609
107.5,89.94571686
108.5,83.9331131
109.5,87.09229279
110.5,69.27257538
111.5,88.69122314
112.5,92.12654877
113.5,86.51425171
114.5,84.42673492
115.5,83.28810883
116.5,81.18656921
117.5,74.83084869
118.5,73.0213089
119.5,80.26834106
120.5,76.13497925
121.5,80.57299805
122.5,82.67675781
123.5,94.65814209
124.5,74.40385437
125.5,80.91708374
126.5,73.88027191
127.5,69.15952301
128.5,75.09565735
129.5,62.7213974
130.5,83.56461334
131.5,81.85437012
132.5,76.86312103
133.5,81.07915497
134.5,77.98132324
135.5,76.25328064
136.5,70.7073822
137.5,76.57252502
138.5,73.7284317
139.5,77.22707367
140.5,72.19579315
141.5,61.03316116
142.5,68.82693481
143.5,62.65824509
144.5,73.64124298
145.5,59.84491348
146.5,61.33794022
147.5,57.52776718
148.5,69.1397171
149.5,60.64226913
150.5,70.11569977
151.5,69.7093277
152.5,63.26285934
153.5,58.78866196
154.5,63.11598587
155.5,62.68510437
156.5,54.01247025
157.5,54.58118057
158.5,54.84065247
159.5,64.26392365
160.5,50.11305237
161.5,56.79272842
162.5,60.79905319
163.5,55.381073
164.5,58.35890961
165.5,48.8764801
166.5,51.45864487
167.5,51.63124466
168.5,52.25845718
169.5,56.64834213
170.5,46.55338287
171.5,42.98199081
172.5,45.71973801
173.5,53.20595169
174.5,41.1824379
175.5,48.30295181
176.5,54.73488998
177.5,47.30268478
178.5,42.86159515
179.5,35.18505859
180.5,44.69622803
181.5,35.73075485
182.5,43.45598221
183.5,38.50417328
184.5,45.72946548
185.5,40.80818558
186.5,43.26234818
187.5,40.25518799
188.5,37.20861816
189.5,38.36032867
190.5,37.74107742
191.5,38.45294952
192.5,42.17081451
193.5,34.23648453
194.5,32.94247818
195.5,38.95983887
196.5,38.5360527
197.5,37.98711014
198.5,34.04859543
199.5,30.67835617
200.5,31.55670738
201.5,34.48729324
202.5,31.16029549
203.5,31.06148911
204.5,34.24968719
205.5,33.09793472
206.5,32.52091217
207.5,25.04387283
208.5,34.89926529
209.5,30.49829292
210.5,30.73019028
211.5,29.11343575
212.5,27.38085556
213.5,23.15747261
214.5,25.67541122
215.5,28.15856361
216.5,19.98020744
217.5,24.02705956
218.5,23.71245766
219.5,27.74479294
220.5,26.47735405
221.5,21.96418953
222.5,24.9736042
223.5,21.45290947
224.5,25.81460571
225.5,17.2538166
226.5,27.27765465
227.5,20.51407242
228.5,19.08881378
229.5,19.04673767
230.5,20.30405426
231.5,22.81681061
232.5,19.06952477
233.5,18.43175125
234.5,17.75450706
235.5,14.017066
236.5,16.66091156
237.5,14.9869175
238.5,17.87838936
239.5,22.35217667
240.5,21.53240776
241.5,14.07229328
242.5,16.36727333
243.5,17.91267395
244.5,13.96611691
245.5,18.46780014
246.5,15.03759861
247.5,12.48721695
248.5,14.20555115
249.5,11.30410576
250.5,14.23015404
251.5,14.59890652
252.5,13.16017151
253.5,10.1654911
254.5,14.34392262
255.5,11.0080204
256.5,13.23367691
257.5,12.55397701
258.5,16.07570648
259.5,10.77222538
260.5,11.28198814
261.5,13.19250107
262.5,6.757265091
263.5,9.049220085
264.5,12.12182426
265.5,11.00144291
266.5,9.932648659
267.5,12.05610466
268.5,10.03435421
269.5,7.17077589
270.5,11.02187538
271.5,9.342860222
272.5,8.186519623
273.5,8.796014786
274.5,8.635327339
275.5,8.794978142
276.5,7.296095848
277.5,10.3841095
278.5,7.975717545
279.5,5.677585602
280.5,7.885273933
281.5,6.875593662
